0,1,2,3,4
0,43664.79714285714,38,44400.0,3.78568
0,76765.63428571429,7,77400.0,0.96224
1,51600.0,0,52207.08,0.19824
7,40500.0,0,41134.724285714285,0.97228
0,39160.41,46,39900.0,3.90852
27,31800.0,0,32438.318571428572,1.07292
29,45600.0,0,46248.87714285714,1.36856
0,53641.28857142857,31,54300.0,1.64392
31,52200.0,0,52858.717142857146,1.64408
0,42206.96428571428,20,42900.0,2.605
0,38381.30714285714,24,39000.0,0.5234
0,26638.365714285716,15,27300.0,1.72576
53,74700.0,0,75425.52428571429,3.51468
0,24560.327142857142,28,25200.0,1.11084
38,51600.0,0,52307.55285714286,3.01148
29,79800.0,0,80448.87714285715,1.36856
0,78271.51,26,78900.0,0.7977200000000001
26,53700.0,0,54328.862857142856,0.80816
0,56675.29142857143,3,57300.0,0.69184
31,52500.0,0,53158.717142857146,1.64408
0,34741.28857142857,31,35400.0,1.64392
57,44700.0,0,45443.59857142857,4.02076
0,-1533.3857142857144,4,-900.0,0.9348
2,33300.0,0,33914.52285714286,0.40664
20,48000.0,0,48671.95142857143,2.01464
6,47100.0,0,47724.20571428571,0.67776
0,46071.432857142856,56,46800.0,3.59988
0,39474.188571428575,36,40200.0,3.52272
0,83926.32428571429,13,84600.0,2.06292
0,65092.92,1,65700.0,0.19824
16,84600.0,0,85259.06428571428,1.6538
0,57181.11,54,57900.0,3.32892
39,28200.0,0,28884.282857142854,2.35992
20,27900.0,0,28571.95142857143,2.01464
13,77700.0,0,78382.25142857143,2.30304
0,69200.44857142857,17,69900.0,2.78744
0,56961.69142857143,27,57600.0,1.07264
0,57881.30714285714,24,58500.0,0.5234
0,51474.188571428575,36,52200.0,3.52272
25,49800.0,0,50429.19285714286,0.8174
10,84300.0,0,84903.47142857143,0.0972
11,61800.0,0,62403.12857142857,0.0876
0,4481.307142857143,24,5100.0,0.5234
24,45600.0,0,46219.06857142857,0.53392
0,34054.364285714284,42,34800.0,4.0778
0,56864.79714285714,38,57600.0,3.78568
56,75300.0,0,76030.54,3.65512
0,49496.52857142857,10,50100.0,0.0972
0,41676.15285714286,6,42300.0,0.6677200000000001
0,55094.077142857146,16,55800.0,2.96584
53,48600.0,0,49325.52428571429,3.51468
56,57600.0,0,58330.54,3.65512
0,84226.32428571429,13,84900.0,2.06292
9,80700.0,0,81353.12142857142,1.4874
0,37374.48714285714,53,38100.0,3.5143600000000004
0,52133.14142857143,34,52800.0,1.87204
0,28426.324285714287,13,29100.0,2.06292
53,2100.0,0,2825.5242857142857,3.51468
0,1151.1328571428571,29,1800.0,1.36828
34,77100.0,0,77767.47285714286,1.88924
0,49141.28857142857,31,49800.0,1.64392
0,35679.49571428572,23,36300.0,0.57412
0,53343.45714285714,32,54000.0,1.5832000000000002
0,69174.18857142857,36,69900.0,3.52272
0,71625.90571428572,37,72300.0,2.07464
43,53100.0,0,53802.39,2.86692
27,46500.0,0,47138.31857142857,1.07292
0,75296.52857142857,10,75900.0,0.0972
9,49800.0,0,50453.12142857143,1.4874
0,37363.65,44,38100.0,3.8178
0,79166.61428571428,4,79800.0,0.9348
32,66900.0,0,67556.93571428572,1.5942
0,43756.56857142857,8,44400.0,1.21608
0,31974.487142857142,53,32700.0,3.5143600000000004
0,28087.572857142855,52,28800.0,3.1479600000000003
0,42754.36428571429,42,43500.0,4.0778
5,21000.0,0,21607.324285714287,0.20508
0,55156.56857142857,8,55800.0,1.21608
0,50600.44857142857,17,51300.0,2.78744
0,42465.08571428571,58,43200.0,3.7776
37,50100.0,0,50774.86,2.09608
0,48238.36571428571,15,48900.0,1.72576
23,51900.0,0,52520.50428571428,0.57412
0,55388.61714285714,45,56100.0,3.1187199999999997
0,78871.51,26,79500.0,0.7977200000000001
16,54600.0,0,55259.06428571429,1.6538
51,26400.0,0,27113.931428571428,3.19008
31,25200.0,0,25858.717142857146,1.64408
21,37800.0,0,38476.892857142855,2.153
6,22200.0,0,22824.205714285716,0.67776
0,52465.63428571429,7,53100.0,0.96224
0,35051.13285714286,29,35700.0,1.36828
