0,1,2,3,4
15,54600.0,0,55294.29285714286,2.6401999999999997
7,50700.0,0,51334.724285714285,0.97228
0,58726.32428571428,13,59400.0,2.06292
0,55765.63428571429,7,56400.0,0.96224
0,35887.572857142855,52,36600.0,3.1479600000000003
0,-924.7085714285714,3,-300.0,0.69184
0,39596.52857142857,10,40200.0,0.0972
0,56361.69142857143,27,57000.0,1.07264
56,81000.0,0,81730.54,3.65512
0,55492.92,1,56100.0,0.19824
0,48870.817142857144,25,49500.0,0.8171200000000001
0,66516.53428571428,39,67200.0,2.33704
0,28425.905714285713,37,29100.0,2.07464
0,43796.52857142857,10,44400.0,0.0972
0,35294.077142857146,16,36000.0,2.96584
0,58126.32428571428,13,58800.0,2.06292
37,45300.0,0,45974.86,2.09608
0,35696.87142857143,11,36300.0,0.0876
36,53400.0,0,54098.15285714286,2.7482800000000003
9,46500.0,0,47153.12142857143,1.4874
0,37451.96142857143,30,38100.0,1.34508
10,52200.0,0,52803.47142857143,0.0972
19,56700.0,0,57366.89428571428,1.87304
0,29864.797142857144,38,30600.0,3.78568
0,66833.14142857143,34,67500.0,1.87204
9,18300.0,0,18953.121428571427,1.4874
0,61125.90571428571,37,61800.0,2.07464
45,80700.0,0,81412.32857142857,3.1452
3,63000.0,0,63624.70857142857,0.69184
0,48276.15285714286,6,48900.0,0.6677200000000001
38,74100.0,0,74807.55285714286,3.01148
0,47625.90571428571,37,48300.0,2.07464
25,65400.0,0,66029.19285714286,0.8174
0,-343.43142857142857,8,300.0,1.21608
0,54494.077142857146,16,55200.0,2.96584
30,35400.0,0,36048.43142857143,1.35608
49,48300.0,0,49003.75571428571,2.90516
0,44006.52714285714,48,44700.0,2.61724
24,63600.0,0,64219.06857142857,0.53392
54,77100.0,0,77820.84857142858,3.38376
33,20700.0,0,21369.018571428573,1.93252
0,27596.871428571427,11,28200.0,0.0876
25,46200.0,0,46829.19285714286,0.8174
0,63506.96428571428,20,64200.0,2.605
0,79433.14142857143,34,80100.0,1.87204
6,68100.0,0,68724.20571428571,0.67776
19,68700.0,0,69366.89428571428,1.87304
0,32316.53428571429,39,33000.0,2.33704
0,58426.32428571428,13,59100.0,2.06292
0,82761.69142857143,27,83400.0,1.07264
0,31060.41,46,31800.0,3.90852
40,81900.0,0,82618.03571428571,3.305
0,83975.29142857142,3,84600.0,0.69184
0,49387.572857142855,52,50100.0,3.1479600000000003
0,74996.87142857142,11,75600.0,0.0876
31,28500.0,0,29158.717142857146,1.64408
0,26326.324285714287,13,27000.0,2.06292
1,27600.0,0,28207.08,0.19824
0,-1524.7085714285715,3,-900.0,0.69184
16,64200.0,0,64859.06428571429,1.6538
0,60488.61714285714,45,61200.0,3.1187199999999997
9,47400.0,0,48053.12142857143,1.4874
0,83607.77142857143,47,84300.0,2.5824000000000003
52,73500.0,0,74216.01714285715,3.2484800000000003
32,76800.0,0,77456.93571428572,1.5942
42,74400.0,0,75127.19857142857,3.56156
48,48000.0,0,48711.18571428571,3.1132
0,75454.31428571428,40,76200.0,4.0792
0,80692.67571428571,5,81300.0,0.20508
37,59700.0,0,60374.86,2.09608
17,68100.0,0,68765.43571428572,1.8322
0,69196.26285714285,49,69900.0,2.90464
52,51900.0,0,52616.01714285714,3.2484800000000003
0,25438.365714285716,15,26100.0,1.72576
0,74396.87142857142,11,75000.0,0.0876
0,69296.52857142857,10,69900.0,0.0972
34,53100.0,0,53767.47285714286,1.88924
0,57875.29142857143,3,58500.0,0.69184
0,4481.307142857143,24,5100.0,0.5234
28,73800.0,0,74440.06714285714,1.1218800000000002
0,42271.51,26,42900.0,0.7977200000000001
8,48000.0,0,48643.782857142854,1.22592
3,54300.0,0,54924.70857142857,0.69184
7,83100.0,0,83734.72428571428,0.97228
0,71056.56857142856,8,71700.0,1.21608
0,61363.65,44,62100.0,3.8178
39,64800.0,0,65484.282857142854,2.35992
0,55481.30714285714,24,56100.0,0.5234
35,80400.0,0,81081.62,2.2853600000000003
0,28674.487142857142,53,29400.0,3.5143600000000004
11,59700.0,0,60303.12857142857,0.0876
0,35396.87142857143,11,36000.0,0.0876
30,83400.0,0,84048.43142857144,1.35608
0,64196.87142857143,11,64800.0,0.0876
5,62100.0,0,62707.32428571428,0.20508
40,72600.0,0,73318.03571428571,3.305
0,77651.96142857143,30,78300.0,1.34508
4,51300.0,0,51933.38571428571,0.9348
26,47700.0,0,48328.862857142856,0.80816
34,77100.0,0,77767.47285714286,1.88924
0,71281.11,54,72000.0,3.32892
0,31401.907142857144,19,32100.0,2.7466
22,62400.0,0,63011.497142857144,0.32192
55,46200.0,0,46932.72142857143,3.7162
27,54900.0,0,55538.31857142857,1.07292
33,67200.0,0,67869.01857142858,1.93252
0,56907.77142857143,47,57600.0,2.5824000000000003
0,25394.077142857142,16,26100.0,2.96584
36,19500.0,0,20198.152857142857,2.7482800000000003
27,86400.0,0,87038.31857142856,1.07292
49,56700.0,0,57403.75571428571,2.90516
25,46500.0,0,47129.19285714286,0.8174
28,43800.0,0,44440.067142857144,1.1218800000000002
0,60188.61714285714,45,60900.0,3.1187199999999997
0,24896.52857142857,10,25500.0,0.0972
0,57463.65,44,58200.0,3.8178
0,29606.527142857143,48,30300.0,2.61724
0,53300.44857142857,17,54000.0,2.78744
39,66600.0,0,67284.28285714285,2.35992
34,44700.0,0,45367.47285714286,1.88924
53,48600.0,0,49325.52428571429,3.51468
0,32900.44857142857,17,33600.0,2.78744
0,57801.555714285714,18,58500.0,2.75644
0,63806.96428571428,20,64500.0,2.605
4,51600.0,0,52233.38571428571,0.9348
0,40179.49571428572,23,40800.0,0.57412
10,43200.0,0,43803.47142857143,0.0972
0,256.56857142857143,8,900.0,1.21608
10,84600.0,0,85203.47142857143,0.0972
0,76479.49571428572,23,77100.0,0.57412
0,32926.32428571428,13,33600.0,2.06292
0,61751.96142857143,30,62400.0,1.34508
48,47700.0,0,48411.18571428571,3.1132
58,60300.0,0,61036.92857142857,3.834
0,82185.47714285714,2,82800.0,0.40664
25,56400.0,0,57029.19285714286,0.8174
0,44018.397142857146,35,44700.0,2.28488
16,75600.0,0,76259.06428571428,1.6538
0,33526.32428571428,13,34200.0,2.06292
30,35100.0,0,35748.43142857143,1.35608
0,42571.51,26,43200.0,0.7977200000000001
0,77079.49571428572,23,77700.0,0.57412
8,48300.0,0,48943.782857142854,1.22592
10,29400.0,0,30003.47142857143,0.0972
32,66000.0,0,66656.93571428572,1.5942
0,43718.397142857146,35,44400.0,2.28488
0,74392.92,1,75000.0,0.19824
26,86400.0,0,87028.86285714286,0.80816
34,84600.0,0,85267.47285714286,1.88924
55,47100.0,0,47832.72142857143,3.7162
0,46116.53428571428,39,46800.0,2.33704
0,26370.817142857144,25,27000.0,0.8171200000000001
0,40479.49571428572,23,41100.0,0.57412
0,30251.961428571427,30,30900.0,1.34508
30,50100.0,0,50748.43142857143,1.35608
0,58170.817142857144,25,58800.0,0.8171200000000001
39,65100.0,0,65784.28285714285,2.35992
0,60194.077142857146,16,60900.0,2.96584
1,60900.0,0,61507.08,0.19824
0,34694.077142857146,16,35400.0,2.96584
33,81900.0,0,82569.01857142858,1.93252
43,7800.0,0,8502.39,2.86692
39,4500.0,0,5184.282857142857,2.35992
0,33561.69142857143,27,34200.0,1.07264
28,59400.0,0,60040.067142857144,1.1218800000000002
47,51600.0,0,52292.24,2.5827199999999997
0,57496.26285714286,49,58200.0,2.90464
31,28200.0,0,28858.717142857146,1.64408
0,71581.11,54,72300.0,3.32892
0,77351.96142857143,30,78000.0,1.34508
0,61451.96142857143,30,62100.0,1.34508
53,64200.0,0,64925.52428571429,3.51468
0,-392.2285714285714,47,300.0,2.5824000000000003
54,77400.0,0,78120.84857142858,3.38376
0,56096.87142857143,11,56700.0,0.0876
0,39579.49571428572,23,40200.0,0.57412
0,39296.52857142857,10,39900.0,0.0972
43,7500.0,0,8202.39,2.86692
0,35392.92,1,36000.0,0.19824
0,43406.52714285714,48,44100.0,2.61724
0,55394.077142857146,16,56100.0,2.96584
0,51801.555714285714,18,52500.0,2.75644
0,56685.47714285714,2,57300.0,0.40664
0,34779.49571428572,23,35400.0,0.57412
20,68400.0,0,69071.95142857142,2.01464
0,80988.87857142858,22,81600.0,0.3114
0,55792.92,1,56400.0,0.19824
2,77100.0,0,77714.52285714286,0.40664
0,58175.29142857143,3,58800.0,0.69184
0,57206.80285714286,41,57900.0,2.60952
0,31686.091428571428,51,32400.0,3.1894400000000003
41,26700.0,0,27394.038571428573,2.63308
29,36900.0,0,37548.87714285714,1.36856
3,18000.0,0,18624.70857142857,0.69184
0,31496.52857142857,10,32100.0,0.0972
0,72833.14142857143,34,73500.0,1.87204
0,42247.23,9,42900.0,1.47756
18,12000.0,0,12666.542857142857,1.8632
0,78565.63428571429,7,79200.0,0.96224
17,67500.0,0,68165.43571428572,1.8322
